point.ID,poly.ID,X,Y,TAXOUSDA,TAXNUSDA
3145,1937,8952450,3815759,Udalfs,Hapludalfs
3146,962,8889955,3822329,Aqualfs,Endoaqualfs
3147,368,8959074,3759882,Udolls,Argiudolls
3148,180,8989012,3688899,Udolls,Argiudolls
3149,1327,8717152,3832596,Aquolls,Endoaquolls
3150,1795,8949209,3846833,Udalfs,Hapludalfs
3151,1795,8949209,3846833,Udalfs,Hapludalfs
3152,407,8849291,3860758,Udolls,Argiudolls
3153,1849,8848161,3837445,Udalfs,Hapludalfs
3154,2119,8796971,3860605,Udalfs,Hapludalfs
3155,2119,8796971,3860605,Udalfs,Hapludalfs
3156,2771,8797232,3860054,Udolls,Hapludolls
3157,3256,8878704,3768429,Psamments,Udipsamments
3158,813,8919355,3830513,Udolls,Argiudolls
3159,2558,8992183,3842053,Udalfs,Hapludalfs
3160,1552,8991835,3840769,Udalfs,Hapludalfs
3161,1019,8972788,3815133,Aquolls,Endoaquolls
3162,1795,8949209,3846833,Udalfs,Hapludalfs
3163,3027,8689111,3854564,Udolls,Hapludolls
3164,343,8750796,3782692,Udolls,Argiudolls
3165,1359,8699094,3866789,Aquolls,Endoaquolls
3166,177,8838126,3662951,Udolls,Argiudolls
3167,177,8838126,3662951,Udolls,Argiudolls
3168,177,8838126,3662951,Udolls,Argiudolls
3169,177,8838126,3662951,Udolls,Argiudolls
3170,2582,8672585,3843680,Udolls,Hapludolls
3171,1016,8692671,3844838,Aquolls,Endoaquolls
3172,2750,8693146,3844718,Udolls,Hapludolls
3173,2634,8688653,3856229,Udolls,Hapludolls
3174,3216,8675734,3842949,Psamments,Udipsamments
3175,2588,8804291,3745131,Udolls,Hapludolls
3176,1364,8815494,3654889,Aquolls,Endoaquolls
3177,2554,8989922,3826920,Udalfs,Hapludalfs
3178,2610,8993924,3826111,Udolls,Hapludolls
3179,176,8895071,3748736,Udolls,Argiudolls
3180,858,9001427,3690435,Aqualfs,Endoaqualfs
3181,204,8998453,3668765,Udolls,Argiudolls
3182,858,9001427,3690435,Aqualfs,Endoaqualfs
3183,180,8989012,3688899,Udolls,Argiudolls
3184,1906,8827190,3700002,Udalfs,Hapludalfs
3185,1532,8995349,3723476,Udalfs,Hapludalfs
3186,2874,8965335,3716403,Udolls,Hapludolls
3187,3131,8985734,3720984,Arents,Udarents
3188,165,8989597,3834225,Udolls,Argiudolls
3189,2506,8827010,3665777,Udalfs,Hapludalfs
3190,784,8772296,3725610,Udolls,Argiudolls
3191,1529,8799229,3737666,Udalfs,Hapludalfs
3192,1529,8799229,3737666,Udalfs,Hapludalfs
3193,2601,8779369,3756297,Udolls,Hapludolls
3194,2597,8748772,3840582,Udolls,Hapludolls
3195,2596,8749398,3840315,Udolls,Hapludolls
3196,1254,8714491,3861129,Aquolls,Endoaquolls
3197,2582,8672585,3843680,Udolls,Hapludolls
3198,2554,8989922,3826920,Udalfs,Hapludalfs
3199,1556,8993180,3844068,Udalfs,Hapludalfs
3200,2406,8913136,3828816,Udalfs,Hapludalfs
3201,2406,8913136,3828816,Udalfs,Hapludalfs
3202,3074,8907330,3846364,Ustolls,Haplustolls
3203,671,8783673,3759977,Udolls,Argiudolls
3204,2763,8681741,3839916,Udolls,Hapludolls
3205,2587,8671676,3852047,Udolls,Hapludolls
3206,2763,8681741,3839916,Udolls,Hapludolls
3207,2909,8679510,3853429,Udolls,Hapludolls
3208,3059,8672492,3850373,Udolls,Hapludolls
3209,2056,8731769,3696734,Udalfs,Hapludalfs
3210,1532,8995349,3723476,Udalfs,Hapludalfs
3211,372,8965958,3713121,Udolls,Argiudolls
3212,2550,8971340,3732585,Udalfs,Hapludalfs
3213,1532,8995349,3723476,Udalfs,Hapludalfs
3214,3131,8985734,3720984,Arents,Udarents
3215,268,8973226,3754533,Udolls,Argiudolls
3216,1532,8995349,3723476,Udalfs,Hapludalfs
3217,1532,8995349,3723476,Udalfs,Hapludalfs
3218,3131,8985734,3720984,Arents,Udarents
3219,3131,8985734,3720984,Arents,Udarents
3220,1532,8995349,3723476,Udalfs,Hapludalfs
3221,2884,8788739,3807925,Udolls,Hapludolls
3222,388,8917670,3842764,Udolls,Argiudolls
3223,137,8924115,3835114,Udolls,Argiudolls
3224,388,8917670,3842764,Udolls,Argiudolls
3225,388,8917670,3842764,Udolls,Argiudolls
3226,1518,8780694,3752669,Udalfs,Hapludalfs
3227,1001,8930681,3825495,Aqualfs,Endoaqualfs
3228,1514,8783488,3754646,Udalfs,Hapludalfs
3229,1514,8783488,3754646,Udalfs,Hapludalfs
3230,1016,8692671,3844838,Aquolls,Endoaquolls
3231,2574,8899295,3810437,Udalfs,Hapludalfs
3232,520,8902412,3808990,Udolls,Argiudolls
3233,520,8902412,3808990,Udolls,Argiudolls
3234,1526,8891369,3839567,Udalfs,Hapludalfs
3235,1531,8895325,3835004,Udalfs,Hapludalfs
3236,2499,8897605,3845843,Udalfs,Hapludalfs
3237,1899,8913378,3774764,Udalfs,Hapludalfs
3238,2574,8899295,3810437,Udalfs,Hapludalfs
3239,1525,8905256,3812036,Udalfs,Hapludalfs
3240,2574,8899295,3810437,Udalfs,Hapludalfs
3241,1359,8699094,3866789,Aquolls,Endoaquolls
3242,1016,8692671,3844838,Aquolls,Endoaquolls
3243,3028,8677791,3845632,Udolls,Hapludolls
3244,1519,8809157,3758453,Udalfs,Hapludalfs
3245,2606,8673385,3860099,Udolls,Hapludolls
3246,2582,8672585,3843680,Udolls,Hapludolls
3247,152,8815916,3748657,Udolls,Argiudolls
3248,671,8783673,3759977,Udolls,Argiudolls
3249,3147,8735215,3747313,Fluvents,Udifluvents
3250,3147,8735215,3747313,Fluvents,Udifluvents
3251,462,8717504,3738327,Udolls,Argiudolls
3252,2050,8727834,3729360,Udalfs,Hapludalfs
3253,94,8702966,3727862,Aquolls,Argiaquolls
3254,1464,8721808,3735833,Aquents,Fluvaquents
3255,3147,8735215,3747313,Fluvents,Udifluvents
3256,674,8708650,3746323,Udolls,Argiudolls
3257,1465,8715758,3750458,Aquents,Fluvaquents
3258,1516,8788426,3746301,Udalfs,Hapludalfs
3259,3147,8735215,3747313,Fluvents,Udifluvents
3260,855,8812521,3747583,Aqualfs,Endoaqualfs
3261,1474,8786061,3737123,Saprists,Haplosaprists
3262,2591,8788516,3735961,Udolls,Hapludolls
3263,1730,8767499,3684417,Udalfs,Hapludalfs
3264,2561,8707715,3730146,Udalfs,Hapludalfs
3265,2580,8699160,3844252,Udolls,Hapludolls
3266,1513,8734322,3756141,Udalfs,Hapludalfs
3267,3147,8735215,3747313,Fluvents,Udifluvents
3268,1010,8713771,3750825,Aquolls,Endoaquolls
3269,1698,8722878,3757889,Udalfs,Hapludalfs
3270,2582,8672585,3843680,Udolls,Hapludolls
3271,2582,8672585,3843680,Udolls,Hapludolls
3272,3147,8735215,3747313,Fluvents,Udifluvents
3273,1684,8729393,3743056,Udalfs,Hapludalfs
3274,2585,8672542,3843429,Udolls,Hapludolls
3275,3147,8735215,3747313,Fluvents,Udifluvents
3276,2581,8731057,3747246,Udolls,Hapludolls
3277,2052,8721672,3728557,Udalfs,Hapludalfs
3278,2585,8672542,3843429,Udolls,Hapludolls
3279,687,8943848,3765419,Udolls,Argiudolls
3280,2978,8940362,3755744,Udolls,Hapludolls
3281,517,8889228,3834744,Udolls,Argiudolls
3282,138,8915152,3828614,Udolls,Argiudolls
3283,763,8915113,3828486,Udolls,Argiudolls
3284,763,8915113,3828486,Udolls,Argiudolls
3285,762,8915115,3828352,Udolls,Argiudolls
3286,2806,8888378,3816922,Udolls,Hapludolls
3287,154,8906277,3837356,Udolls,Argiudolls
3288,1574,8857568,3826732,Udalfs,Hapludalfs
3289,163,8925495,3845854,Udolls,Argiudolls
3290,1570,8899277,3810425,Udalfs,Hapludalfs
3291,1128,8919266,3721974,Aquolls,Endoaquolls
3292,1286,8908410,3726790,Aquolls,Endoaquolls
3293,1208,8911541,3804610,Aquolls,Endoaquolls
3294,1937,8952450,3815759,Udalfs,Hapludalfs
3295,1001,8930681,3825495,Aqualfs,Endoaqualfs
3296,1040,8894510,3731372,Aquolls,Endoaquolls
3297,1365,8974008,3705827,Aquolls,Endoaquolls
3298,1367,8973649,3706572,Aquolls,Endoaquolls
3299,803,8973786,3706496,Udolls,Argiudolls
3300,1106,8888414,3754081,Aquolls,Endoaquolls
3301,3222,8940808,3655610,Psamments,Udipsamments
3302,418,8968603,3673741,Udolls,Argiudolls
3303,204,8998453,3668765,Udolls,Argiudolls
